time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,tp_p,date_utc,vwap
2026-04-05 01:25:00,67332.2,67332.2,67303.98,67325.76,1.59162,28.66080806433436,-7.1119285747699905,-4.367324612983647,-2.7446039617863436,,,67337.32661918827,67345.39013768171,67351.72427980302,67320.64666666667,2026-04-05,67339.08824546212
2026-04-05 01:26:00,67324.58,67324.58,67314.84,67314.84,0.24472,23.604751942363123,-8.600192011479521,-5.213898092682822,-3.3862939187966994,,,67332.82929535062,67342.61285243792,67350.2778374578,67318.08666666666,2026-04-05,67338.56353136558
2026-04-05 01:27:00,67314.85,67314.85,67314.24,67314.25,0.09795,23.364922850336356,-9.71526801447908,-6.114172077042073,-3.601095937437006,51.46626008406852,,67329.1134362805,67340.03441130719,67348.86498108691,67314.44666666667,2026-04-05,67338.3247473892
2026-04-05 01:28:00,67314.25,67317.3,67314.24,67317.3,0.02113,27.46759677003395,-10.234882911245222,-6.9383142438827035,-3.2965686673625187,50.65428427103824,,67326.7507490244,67337.9676466429,67347.62713869134,67316.28000000001,2026-04-05,67338.27776253328
2026-04-05 01:29:00,67317.3,67318.97,67304.47,67304.47,0.5817,22.106328676711854,-11.54882754078426,-7.860416903263015,-3.688410637521244,49.61965746764563,50.5800672742508,67322.29459921952,67334.922406039,67345.93470187992,67309.30333333333,2026-04-05,67336.67191387544
2026-04-05 01:30:00,67304.48,67325.76,67304.48,67325.76,0.2503,42.24979065035975,-10.748313190240879,-8.437996160658589,-2.31031702958229,62.46699219671751,54.24697797846713,67322.98767937561,67334.08946003545,67345.14353710032,67318.66666666667,2026-04-05,67336.2525267225
2026-04-05 01:31:00,67325.75,67325.76,67325.75,67325.75,0.01641,42.244264677846395,-9.999439403472934,-8.750284809221458,-1.2491545942514755,68.75032786225229,60.278992508871816,67323.54014350049,67333.33132730496,67344.38300623365,67325.75333333334,2026-04-05,67336.23651798801
2026-04-05 01:32:00,67325.75,67325.76,67325.75,67325.75,0.04467,42.244264677786894,-9.298761201251182,-8.859980087627404,-0.4387811136237776,78.90673903804043,70.04135303233674,67323.9821148004,67332.64211573177,67343.65230010684,67325.75333333334,2026-04-05,67336.19318657703
2026-04-05 01:33:00,67325.75,67325.76,67318.08,67318.08,0.29196,37.84157487277274,-9.25567986103124,-8.939120042308172,-0.3165598187230678,71.26183415614908,72.97296701881393,67322.80169184032,67331.31828702887,67342.64946480854,67320.64,2026-04-05,67335.78405850744
2026-04-05 01:34:00,67318.09,67323.48,67318.09,67323.47,0.11965,42.38578171518812,-8.686477331109927,-8.888591500068523,0.20211416895859635,79.62023518379945,76.59626945932965,67322.93535347226,67330.60480638988,67341.89732893369,67321.68000000001,2026-04-05,67335.6336346949
2026-04-05 01:35:00,67323.47,67323.47,67318.01,67318.01,0.02997,39.255074489923395,-8.577085293916753,-8.826290258838169,0.2492049649214163,82.62289602361706,77.83498845452186,67321.9502827778,67329.4598239908,67340.9605709363,67319.83,2026-04-05,67335.59152860961
2026-04-05 01:36:00,67318.02,67318.02,67316.76,67316.76,1.27044,38.5530011157444,-8.493349819837022,-8.75970217103794,0.2663523512009185,88.55411630717676,83.59908250486443,67320.91222622225,67328.30529453709,67340.01152893879,67317.18,2026-04-05,67333.72311667685
2026-04-05 01:37:00,67316.77,67316.77,67304.4,67304.41,0.64949,32.38943931213342,-9.316139977512648,-8.870989732332882,-0.4451502451797662,72.12313008672443,81.10004747250609,67317.61178097781,67326.13299503371,67338.61539054904,67308.52666666666,2026-04-05,67332.48039407305
2026-04-05 01:38:00,67304.4,67304.4,67301.76,67301.77,0.3731,31.23969313026231,-10.065207594190724,-9.10983330470445,-0.955374289486274,58.94824917908201,73.20849852432774,67314.44342478225,67323.91817730336,67337.1704732726,67302.64333333333,2026-04-05,67331.6583217567
2026-04-05 01:39:00,67301.76,67301.76,67292.01,67292.02,0.95298,27.374820404285018,-11.315158489378518,-9.550898341639265,-1.7642601477392539,40.57467554242973,57.215351602745386,67309.95873982582,67321.01834300306,67335.3998664776,67295.26333333332,2026-04-05,67329.26545488142
2026-04-05 01:40:00,67292.01,67292.01,67279.87,67279.88,1.17452,23.47970885632411,-13.133950119634392,-10.26750869723829,-2.866441422396102,25.92975318536728,41.817559302293006,67303.94299186065,67317.27849363914,67333.22261681182,67283.92,2026-04-05,67325.86647167831
2026-04-05 01:41:00,67279.88,67279.88,67278.96,67278.96,0.27339,23.2101826472437,-14.482644985269872,-11.110535954844607,-3.372109030425264,12.731648240188527,26.41202565599518,67298.94639348853,67313.7949942174,67331.0946710545,67279.26666666668,2026-04-05,67325.06735631253
2026-04-05 01:42:00,67278.96,67279.99,67273.96,67273.96,1.04512,21.74896865212267,-15.77313076336577,-12.04305491654884,-3.7300758468169306,4.071829329636948,14.244410251730917,67293.94911479083,67310.17363110674,67328.85409571903,67275.97000000002,2026-04-05,67322.04677200396
2026-04-05 01:43:00,67273.96,67275.93,67266.36,67275.93,2.20488,23.78487289973883,-16.44729334434669,-12.923902602108411,-3.523390742238279,5.102871388738568,7.302116319521347,67290.34529183267,67307.0605737334,67326.77864098495,67272.73999999999,2026-04-05,67316.382301741
2026-04-05 01:44:00,67275.93,67320.87,67275.93,67318.0,7.60026,52.31649315876009,-13.43203846225515,-13.02552977413776,-0.4065086881173894,36.62180014798009,15.2655002887852,67295.87623346614,67308.05506703036,67326.43438055417,67304.93333333333,2026-04-05,67313.13459455447
2026-04-05 01:45:00,67322.55,67324.31,67284.0,67285.59,4.94293,39.918515670547016,-13.50200072316511,-13.12082396394323,-0.38117675922188,56.43536297500324,32.7200115039073,67293.81898677292,67306.01278820941,67324.83264014029,67297.96666666666,2026-04-05,67310.7721460014
2026-04-05 01:46:00,67285.59,67285.59,67280.66,67280.67,0.36712,38.42967017706747,-13.79542413870513,-13.25574399889561,-0.5396801398095192,71.33689986965062,54.798020997544654,67291.18918941835,67303.70889837219,67323.1007718995,67282.30666666666,2026-04-05,67310.44662194267
2026-04-05 01:47:00,67280.67,67280.67,67276.44,67276.44,0.07004,37.146874541662804,-14.20553736583679,-13.445702672283847,-0.7598346935529428,54.79470477656119,60.85565587373835,67288.23935153469,67301.22990761108,67321.27093770736,67277.84999999999,2026-04-05,67310.3756594612
2026-04-05 01:48:00,67276.45,67284.0,67261.32,67266.36,1.44186,34.21582797470842,-15.169067246170016,-13.790375587061082,-1.3786916591089344,48.576026851909866,58.23587716604055,67283.86348122776,67298.05991601007,67319.11756760119,67270.56,2026-04-05,67308.66781918785
2026-04-05 01:49:00,67268.88,67289.04,67268.88,67278.44,0.42584,40.29573427662686,-14.787455987214344,-13.989791667091735,-0.7976643201226086,50.61093604575935,51.327222558076805,67282.77878498222,67296.27628728189,67317.52236887174,67278.78666666667,2026-04-05,67308.29401269014
2026-04-05 01:50:00,67278.43,67283.29,67253.47,67256.86,1.46251,34.212560282986814,-16.041436271654675,-14.400120588004324,-1.641315683650351,47.41111934919823,48.86602741562248,67277.59502798578,67292.69298843808,67315.1434524454,67264.54,2026-04-05,67306.49161517771
2026-04-05 01:51:00,67256.86,67282.43,67256.86,67282.42,0.49159,44.835094436445374,-14.802116707942332,-14.480519811991925,-0.32159689595040675,58.99123760988843,52.33776433494867,67278.56002238863,67291.75908039826,67313.86017980048,67273.90333333332,2026-04-05,67306.0465473657
2026-04-05 01:52:00,67282.43,67290.34,67282.43,67290.33,0.91949,47.65208170573261,-13.031457600096473,-14.190707369612834,1.1592497695163608,67.01320160360812,57.805186187564935,67280.91401791091,67291.62916399843,67312.93742765144,67287.7,2026-04-05,67305.58955573247
2026-04-05 01:53:00,67290.0,67306.61,67290.0,67300.96,1.06205,51.25452981229508,-10.647705221010256,-13.48210693989232,2.8344017188820647,85.5971615461849,70.53386691989381,67284.92321432874,67292.47742181674,67312.4677246063,67299.19,2026-04-05,67305.41058457195
2026-04-05 01:54:00,67300.95,67303.5,67300.95,67300.95,0.05729,51.250956658432614,-8.65954930895532,-12.517595413704921,3.858046104749601,92.59354340952825,81.73463551977376,67288.12857146299,67293.24765619704,67312.01604913155,67301.8,2026-04-05,67305.40514593666
2026-04-05 01:55:00,67300.96,67300.96,67300.01,67300.02,0.11705,50.895597666143466,-7.077381009657984,-11.429552532895535,4.352171523237551,96.13053897672023,91.44041464414447,67290.5068571704,67293.86332381549,67311.54561583228,67300.33,2026-04-05,67305.3895748459
2026-04-05 01:56:00,67300.02,67300.02,67294.32,67294.49,0.6652,48.73185722412909,-6.198276148264995,-10.383297255969428,4.185021107704433,93.10068058936828,93.94158765853892,67291.30348573632,67293.92029437772,67310.87676815258,67296.27666666667,2026-04-05,67305.23340357628
2026-04-05 01:57:00,67295.48,67306.39,67295.48,67303.5,0.25554,52.290726914469595,-4.720136713876855,-9.250665147550913,4.530528433674059,94.21518755750509,94.48213570786453,67293.74278858906,67294.79117670702,67310.58748312699,67301.79,2026-04-05,67305.21088250965
2026-04-05 01:58:00,67303.5,67303.5,67295.47,67300.0,0.59156,50.81507142283467,-3.787461809857632,-8.158024480012257,4.370562670154625,93.04376873828626,93.4532122950532,67294.99423087126,67295.2647060973,67310.17228771024,67299.65666666666,2026-04-05,67305.12804299874
2026-04-05 01:59:00,67300.01,67300.01,67295.8,67295.81,0.32563,49.031200256313795,-3.3478166649874765,-7.195982917007301,3.8481662520198245,91.22161773028817,92.82685800869318,67295.15738469701,67295.31427827026,67309.60906074122,67297.20666666667,2026-04-05,67305.0635384932
2026-04-05 02:00:00,67295.8,67302.47,67288.29,67288.3,1.57976,45.91962790920211,-3.5643019028793788,-6.469646714181717,2.9053448113023386,79.52174136958594,87.92904261272012,67293.78590775761,67294.67661660933,67308.7734113004,67293.02,2026-04-05,67304.60583579053
2026-04-05 02:01:00,67288.29,67301.94,67288.29,67301.93,0.46404,51.88733372192597,-2.606000571860932,-5.696917485717561,3.0909169138566295,81.49882662191096,84.08072857392837,67295.4147262061,67295.33601509938,67308.5050422298,67297.38666666666,2026-04-05,67304.52613555912
2026-04-05 02:02:00,67301.93,67302.48,67291.49,67302.47,1.53599,52.11279388756204,-1.782419750437839,-4.914017938661617,3.1315981882237782,87.18080697985403,82.73379165711698,67296.8257809649,67295.98455918125,67308.26837390706,67298.81333333334,2026-04-05,67304.32473199004
2026-04-05 02:03:00,67302.47,67302.47,67289.04,67296.16,0.6987,49.21083400143088,-1.6202134686900536,-4.255257044667305,2.6350435759772513,93.24928018162768,87.30963792779755,67296.69262477192,67296.0005083466,67307.79353571463,67295.89,2026-04-05,67304.19160008807
2026-04-05 02:04:00,67296.15,67296.16,67288.51,67288.51,0.07904,45.875462150305914,-2.084921214132919,-3.821189878560428,1.736268664427509,65.31111377315723,81.91373364487964,67295.05609981755,67295.31955304235,67307.03731862779,67291.06,2026-04-05,67304.16819501878
2026-04-05 02:05:00,67288.52,67288.52,67279.1,67284.0,0.88521,43.98282882743295,-2.7850207729206886,-3.61395605743248,0.8289352845117914,32.30586132441372,63.62208509306621,67292.84487985405,67294.29050276578,67306.13389436787,67283.87333333334,2026-04-05,67303.77100894817
2026-04-05 02:06:00,67284.48,67286.4,67276.44,67276.44,0.54713,40.934214881849016,-3.9048706178728025,-3.6721389695205446,-0.2327316483522579,4.651372488800077,34.08944919545701,67289.56390388325,67292.66772978708,67304.96942792207,67279.76,2026-04-05,67303.48403616613
2026-04-05 02:07:00,67276.44,67276.44,67267.97,67267.97,0.50236,37.77506123264137,-5.413415418137447,-4.0203942592439255,-1.3930211588935215,0.0,12.319077937737932,67285.2451231066,67290.42248162461,67303.51846996434,67270.79333333333,2026-04-05,67303.12919074725
2026-04-05 02:08:00,67267.97,67267.98,67267.97,67267.97,0.02154,37.77506123260431,-6.533632393635344,-4.5230418861222095,-2.0105905075131343,0.0,1.5504574962666924,67281.79009848527,67288.38134693146,67302.12441231869,67267.97333333334,2026-04-05,67303.11283609914
2026-04-05 02:09:00,67267.98,67270.94,67267.97,67270.94,1.32906,39.668582633043115,-7.099914840029669,-5.038416476903702,-2.061498363125967,4.348224972764831,1.4494083242549438,67279.62007878823,67286.79576993769,67300.90149418855,67269.95,2026-04-05,67302.18749120117
2026-04-05 02:10:00,67270.94,67270.94,67250.21,67250.21,0.78516,32.28407389412885,-9.116347926639719,-5.854002766850906,-3.262345159788813,4.348224972764831,2.8988166485098876,67273.73806303059,67283.46979085244,67298.91359245568,67257.12000000001,2026-04-05,67301.45664105692
2026-04-05 02:11:00,67250.22,67250.22,67250.21,67250.22,0.04036,32.29062190104304,-10.591486693330808,-6.801499552146886,-3.7899871411839214,4.359232586832242,4.351894177453969,67269.03445042447,67280.44708259312,67297.00403981036,67250.21666666666,2026-04-05,67301.41396296718
2026-04-05 02:12:00,67250.21,67250.22,67236.12,67250.22,3.11171,32.2906219010094,-11.626521491241874,-7.766503939965885,-3.8600175512759893,0.02201522807827561,2.90982426255845,67265.27156033958,67277.69916599373,67295.16937158251,67245.52,2026-04-05,67298.04125220637
2026-04-05 02:13:00,67250.21,67250.22,67250.21,67250.22,0.22481,32.29062190097319,-12.304950219055172,-8.674193195783744,-3.6307570232714284,0.03302284202827032,1.4714235523129293,67262.26124827166,67275.2010599943,67293.4066511283,67250.21666666666,2026-04-05,67297.83366874247
2026-04-05 02:14:00,67250.22,67250.22,67250.21,67250.22,0.02191,32.2906219009342,-12.696255345188547,-9.478605625664704,-3.217649719523843,0.03302284184530182,0.029353637317282587,67259.85299861734,67272.93005454027,67291.71305696642,67250.21666666666,2026-04-05,67297.81353397304
2026-04-05 02:15:00,67250.21,67250.21,67245.01,67245.02,0.08198,30.24505024797874,-13.272961579670664,-10.237476816465897,-3.0354847632047672,0.022015227834437056,0.029353637236003066,67256.88639889387,67270.39277685479,67289.88195669322,67246.74666666666,2026-04-05,67297.7328656952
2026-04-05 02:16:00,67245.02,67245.02,67241.17,67241.17,2.32796,28.790816120269795,-13.88066063428414,-10.966113580029546,-2.9145470542545944,0.011007613884442345,0.022015227854727076,67253.7431191151,67267.73616077707,67287.97168388173,67242.45333333332,2026-04-05,67295.35964224144
2026-04-05 02:17:00,67241.17,67247.8,67241.17,67247.37,3.41009,34.271670460230766,-13.704007065840415,-11.51369227719172,-2.1903147886486956,10.693528232490406,3.575517024736429,67252.46849529208,67265.88469161552,67286.3794609844,67245.44666666667,2026-04-05,67292.40645662641
2026-04-05 02:18:00,67247.37,67253.8,67247.37,67252.16,2.13733,38.22748603029243,-13.02732399009983,-11.816418619773343,-1.210905370326488,31.398860022861754,14.034465289745535,67252.40679623367,67264.63699237774,67285.03752133796,67251.11,2026-04-05,67290.92979154339
2026-04-05 02:19:00,67252.17,67252.17,67248.5,67248.5,0.33671,36.42364959388133,-12.640665466489736,-11.981267989116622,-0.6593974773731137,52.350801686559116,31.481063313970424,67251.62543698694,67263.16999307067,67283.60467736392,67249.72333333333,2026-04-05,67290.69896840437
2026-04-05 02:20:00,67248.5,67248.5,67243.99,67243.99,0.29963,34.27726417971127,-12.55344678882102,-12.095703749057503,-0.4577430397635176,58.46969554135572,47.406452416925525,67250.09834958956,67261.42635733697,67282.05116060455,67245.49333333333,2026-04-05,67290.47474732534
2026-04-05 02:21:00,67244.0,67244.0,67238.64,67238.65,0.27851,31.88166250642584,-12.768036750334431,-12.230170349312889,-0.5378664010215424,47.23581294507574,52.685436724330195,67247.80867967165,67259.35577939724,67280.34915430633,67240.43000000001,2026-04-05,67290.24507948318
2026-04-05 02:22:00,67238.65,67240.95,67236.08,67236.08,0.7187,30.76718138144784,-12.995672341246973,-12.383270747699706,-0.6124015935472666,32.340155166613805,46.015221217681756,67245.46294373732,67257.23979945203,67278.61310903942,67237.70333333332,2026-04-05,67289.63012911569
2026-04-05 02:23:00,67233.78,67243.98,67233.78,67243.97,0.08626,37.939737115955126,-12.396518774679862,-12.385920353095738,-0.01059842158412394,47.84464530515115,42.47353780561357,67245.16435498986,67256.0334540473,67277.25455574376,67240.57666666668,2026-04-05,67289.56131819077
2026-04-05 02:24:00,67243.97,67243.98,67239.11,67239.11,0.16066,35.50004632015566,-12.173517903167522,-12.343439863110095,0.16992195994257386,62.07234091456342,47.41904712877613,67243.95348399189,67254.49495822482,67275.75869081262,67240.73333333334,2026-04-05,67289.43407878112
2026-04-05 02:25:00,67239.1,67248.51,67239.1,67248.5,0.2316,43.11167545870486,-11.111012742825551,-12.096954439053189,0.9859416962276377,89.34939036242857,66.42212552738104,67244.86278719352,67253.94996202257,67274.68972254546,67245.37,2026-04-05,67289.2691714511
2026-04-05 02:26:00,67248.5,67248.51,67245.01,67245.01,0.11464,41.16715041191842,-10.4303490104503,-11.763633353332612,1.3332843428823118,85.8397212381546,79.08715083838219,67244.89222975483,67253.13723820234,67273.5258118574,67246.17666666665,2026-04-05,67289.18949117146
2026-04-05 02:27:00,67245.01,67245.01,67236.12,67236.12,0.25141,36.63433559172393,-10.487374872420332,-11.508381657150156,1.021006784729824,80.39720774901282,85.19543978319865,67243.13778380386,67251.59021654759,67272.05891727476,67239.08333333333,2026-04-05,67288.98712912535
2026-04-05 02:28:00,67236.12,67236.12,67233.6,67233.61,0.13455,35.44758232824904,-10.612766930978978,-11.329258711915921,0.7164917809369431,62.55821045310568,76.26504648009103,67241.2322270431,67249.9556514069,67270.55111659731,67234.44333333334,2026-04-05,67288.86949135293
2026-04-05 02:29:00,67233.6,67274.19,67229.1,67260.46,7.91919,52.99082869649901,-8.44818501752161,-10.753043973037059,2.3048589555154493,67.08430068475089,70.01323962895647,67245.07778163449,67250.91059218808,67270.15538653468,67254.58333333333,2026-04-05,67285.0074535268
2026-04-05 02:30:00,67260.45,67260.45,67238.86,67243.63,2.04785,44.77649959070411,-7.998575996811269,-10.202150377791902,2.2035743809806334,69.84029916151738,66.49427009979131,67244.7882253076,67250.24872017097,67269.11517529802,67247.64666666667,2026-04-05,67283.94999930526
2026-04-05 02:31:00,67243.63,67243.63,67240.5,67240.5,0.40669,43.428194823875735,-7.8048529635270825,-9.722690894938939,1.9178379314118565,73.33626545541514,70.08695510056114,67243.93058024609,67249.3624728827,67267.99301156084,67241.54333333333,2026-04-05,67283.7129652631
2026-04-05 02:32:00,67240.51,67240.56,67240.51,67240.55,0.018,43.4574850956311,-7.560142860937049,-9.29018128813856,1.730038427201512,59.03716704358269,67.40457722017173,67243.25446419687,67248.56133898426,67266.91681502905,67240.54,2026-04-05,67283.70228725969
2026-04-05 02:33:00,67240.56,67251.24,67240.55,67251.23,0.23232,49.474980734215364,-6.430297135419096,-8.718204457594668,2.287907322175572,66.08443682320465,66.15262310740083,67244.8495713575,67248.80394453114,67266.30164581223,67247.67333333334,2026-04-05,67283.58764103183
2026-04-05 02:34:00,67251.23,67251.24,67236.12,67236.12,0.46904,42.57191861879763,-6.677166756344377,-8.309996917344609,1.632830161000232,64.80010487874426,63.30723624851054,67243.103657086,67247.65085866468,67265.11805185881,67241.15999999999,2026-04-05,67283.31680955675
2026-04-05 02:35:00,67236.12,67248.51,67236.12,67239.29,2.54301,44.326933376907895,-6.541612564687966,-7.956320046813281,1.4147074821253147,66.10419367051223,65.66291179082039,67242.3409256688,67246.89078060426,67264.10518708003,67241.30666666666,2026-04-05,67281.91151823784
2026-04-05 02:36:00,67239.29,67246.79,67239.29,67246.78,0.28335,48.34378925447572,-5.763367969353567,-7.517729631321338,1.7543616619677715,62.547943833775626,64.48408079434404,67243.22874053504,67246.88070964023,67263.42576797886,67244.28666666667,2026-04-05,67281.77180214295
2026-04-05 02:37:00,67246.79,67247.96,67246.79,67247.96,0.10655,48.96847916262336,-4.9938217140879715,-7.012948047874666,2.0191263337866943,70.53257549893608,66.39490433440798,67244.17499242803,67246.97882694566,67262.81926727381,67247.57,2026-04-05,67281.72411021756
2026-04-05 02:38:00,67247.95,67247.95,67244.04,67244.05,0.10653,46.942711876837954,-4.645900041577988,-6.539538446615331,1.8936384050373425,72.03576144186543,68.37209359152571,67244.14999394242,67246.7125699506,67262.0832175768,67245.34666666666,2026-04-05,67281.67346464825
2026-04-05 02:39:00,67244.04,67260.47,67244.04,67260.47,0.31671,55.304802611110155,-3.0105095569306286,-5.833732668678391,2.8232231117477626,80.86544504101717,74.4779273272729,67247.41399515394,67247.96324540964,67262.01995414242,67254.99333333333,2026-04-05,67281.56348983238
2026-04-05 02:40:00,67260.47,67260.47,67255.57,67256.01,0.83133,52.86752394449874,-2.0506963902444113,-5.077125412991596,3.026429022747185,84.41683719925683,79.10601456071315,67249.13319612316,67248.69476855423,67261.78426966626,67257.34999999999,2026-04-05,67281.30431034336
2026-04-05 02:41:00,67256.0,67262.65,67256.0,67262.65,0.08016,55.97802108200384,-0.7456496483791852,-4.210830260069114,3.465180611689929,95.90866087636732,87.06364770554711,67251.83655689853,67249.96342595838,67261.81821987542,67260.43333333333,2026-04-05,67281.28279133438
2026-04-05 02:42:00,67262.64,67262.65,67260.95,67260.95,0.2678,54.97764973072736,0.1497077664535027,-3.338722654764591,3.488430421218094,93.42130768765573,91.24893525442663,67253.65924551882,67250.96220541671,67261.78417203717,67261.51666666666,2026-04-05,67281.2149396703
2026-04-05 02:43:00,67260.96,67266.7,67260.96,67266.69,0.21896,57.724768008135186,1.3073842850135406,-2.4095012668089653,3.716885551822506,97.51264681073819,95.61420512492042,67256.26539641507,67252.39200492429,67261.97655744747,67264.78333333334,2026-04-05,67281.16895045627
2026-04-05 02:44:00,67266.7,67267.47,67243.68,67243.68,3.12142,45.689516555647096,0.3639412806369364,-1.854812757319785,2.2187540379567214,71.03742501537171,87.3237931712552,67253.74831713206,67251.60000447663,67261.2590453907,67251.61,2026-04-05,67280.0348247714
2026-04-05 02:45:00,67243.69,67265.18,67243.68,67259.75,1.5406,53.05155566060344,0.9025663765787613,-1.3033369305400757,2.205903307118837,63.2446163074635,77.26489604452446,67254.94865370565,67252.34091316056,67261.1998671401,67256.20333333332,2026-04-05,67279.59191651564
2026-04-05 02:46:00,67259.74,67259.75,67255.46,67255.46,0.31848,51.061637179551504,0.9720582166919485,-0.8482579010936709,1.8203161177856195,48.58701922822311,60.956353517019444,67255.05092296452,67252.62446650959,67260.97477431106,67256.89000000001,2026-04-05,67279.50503007753
2026-04-05 02:47:00,67255.45,67255.45,67198.64,67233.15,11.46387,42.197257500018935,-0.7642892956791911,-0.831464180010775,0.06717488433158392,41.72890769041862,51.18684774203508,67250.67073837163,67250.85406046326,67259.88360669103,67229.08,2026-04-05,67273.39937598362
2026-04-05 02:48:00,67233.15,67241.98,67233.15,67241.97,0.53635,46.1754664250681,-1.4123759302019607,-0.9476465300490122,-0.4647294001529485,27.215866630737793,39.17726451645984,67248.9305906973,67250.04641860296,67259.181112311,67239.03333333334,2026-04-05,67273.2057876265
2026-04-05 02:49:00,67241.97,67241.98,67241.97,67241.97,0.00159,46.1754664250293,-1.9040406617423287,-1.1389253563876756,-0.7651153053546531,17.080260753646368,28.67501169160093,67247.53847255785,67249.31219872995,67258.50616673018,67241.97333333334,2026-04-05,67273.20526607476
2026-04-05 02:50:00,67241.98,67241.98,67236.0,67236.01,0.16224,43.812362318445174,-2.7429911988583626,-1.4597385248818129,-1.2832526739765497,20.547450632692804,21.614526005692323,67245.23277804628,67248.10290793632,67257.62396411331,67237.99666666666,2026-04-05,67273.1453750863
2026-04-05 02:51:00,67236.0,67236.0,67234.4,67234.4,0.00929,43.16965325560563,-3.4974625176837435,-1.867283323442199,-1.6301791942415444,14.094788935094918,17.24083344047803,67243.06622243703,67246.85718903302,67256.71322042259,67234.93333333333,2026-04-05,67273.14165349695
2026-04-05 02:52:00,67234.39,67234.39,67208.4,67208.4,1.7835,34.39475436600877,-6.12278947669256,-2.7183845540922715,-3.4044049226002886,5.554658558313382,13.398966042033704,67236.13297794963,67243.36108093911,67254.81858432759,67217.06333333332,2026-04-05,67272.11236925072
2026-04-05 02:53:00,67208.4,67208.4,67198.44,67200.6,1.5486,32.275228026579086,-8.73211641634407,-3.9211309265426317,-4.810985489801438,2.087468679266941,7.24563872422508,67229.0263823597,67239.47370994465,67252.69236533435,67202.48,2026-04-05,67271.0200467804
2026-04-05 02:54:00,67200.61,67213.67,67200.6,67213.67,0.59031,39.0526861596919,-9.634328503918368,-5.06377044201778,-4.570558061900589,8.87698839612028,5.506371877900201,67225.95510588777,67237.1279181315,67251.16207649771,67209.31333333334,2026-04-05,67270.65325147138
