time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,atr,roc5,vol_ma,vol_ratio,tp_p,date_utc,vwap
2026-01-12 01:00:00,90907.0,91154.71,90588.0,91154.7,144.46708,,0.0,0.0,0.0,,,91154.7,91154.7,91154.7,566.7100000000064,,,,90965.80333333334,2026-01-12,90965.80333333334
2026-01-12 02:00:00,91154.7,91690.89,90971.83,91309.4,222.54207,99.99999999993535,12.340740740735782,2.4681481481471566,9.872592592588626,,,91185.64,91168.76363636364,91160.76666666666,587.0233333333385,,,,91324.04,2026-01-12,91183.02606292986
2026-01-12 03:00:00,91309.4,92332.3,91266.02,92104.65,355.63324,99.99999999995012,85.30752347788075,19.036023214093877,66.27150026378688,,,91369.44200000001,91253.84421487602,91197.78169934641,650.9242222222266,,,,91900.98999999999,2026-01-12,91536.35690080584
2026-01-12 04:00:00,92104.65,92427.86,91703.42,91705.99,265.64489,86.73148567921024,109.70112791893189,37.169044155061485,72.5320837638704,,,91436.75160000002,91294.94837716002,91217.71143662695,660.72632592593,,,,91945.75666666667,2026-01-12,91646.40076959683
2026-01-12 05:00:00,91705.99,92180.0,91651.17,92067.99,121.76636,88.25537070746073,156.44026384374592,61.023288092798374,95.41697575094756,,,91562.99928000002,91365.2248883273,91251.05569401414,643.1401491358063,,,,91966.38666666666,2026-01-12,91681.50134179759
2026-01-12 06:00:00,92068.0,92164.99,91944.44,92008.17,55.41725,86.48767842502167,186.5044841399067,86.11952730222004,100.38495683768667,,,91652.03342400002,91423.67444393391,91280.74645111163,586.7947959176992,0.9362874322443069,,,92039.2,2026-01-12,91698.50963959064
2026-01-12 07:00:00,92008.16,92135.36,91705.0,91735.0,93.14432,78.73251548579955,186.1423264330224,106.12408712838052,80.01823930464187,,,91668.62673920002,91451.97676721265,91298.56031577391,565.9368231286727,0.46610754204934635,,,91858.45333333332,2026-01-12,91710.3463363615
2026-01-12 08:00:00,91735.01,91867.19,91269.81,91313.01,162.61129,68.5123200231049,150.0742846235371,114.91412662741185,35.16015799612525,,,91597.50339136002,91439.34342473876,91299.12697005729,570.129246711517,-0.8595005789609965,,,91483.33666666667,2026-01-12,91684.37275985448
2026-01-12 09:00:00,91313.0,91530.38,90287.36,90659.0,264.78369,56.31196035951838,67.93386115887552,105.51807353370458,-37.584212374829065,,,91409.80271308802,91368.40311339888,91274.02395162368,659.8480138166486,-1.141681148635989,,,90825.58,2026-01-12,91549.50150151436
2026-01-12 10:00:00,90659.01,90849.97,90551.01,90594.09,113.78271,55.26017262861973,-2.3733522240654565,83.93978838215058,-86.31314060621604,,,91246.66017047042,91298.0110121808,91247.35987508942,611.7296119744296,-1.6008821306949448,,,90665.02333333332,2026-01-12,91493.58488860214
