time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,atr,roc5,vol_ma,vol_ratio,tp_p,date_utc,vwap
2026-01-12 14:00:00,90694.01,90742.4,90444.0,90537.99,72.18802,,0.0,0.0,0.0,,,90537.99,90537.99,90537.99,298.3999999999942,,,,90574.79666666668,2026-01-12,90574.79666666668
2026-01-12 15:00:00,90538.0,91038.45,90031.23,90817.21,246.58788,99.99999999996419,22.273960113961948,4.45479202279239,17.81916809116956,,,90593.834,90563.37363636364,90548.93980392157,392.90933333332845,,,,90628.96333333333,2026-01-12,90616.6970847974
2026-01-12 16:00:00,90817.2,91593.0,90621.35,91592.99,256.04769,99.99999999996822,101.35681820765603,23.83519725976512,77.52162094789091,,,90793.6652,90656.97512396694,90589.88294886584,470.07475555555055,,,,91269.11333333334,2026-01-12,90907.30741510082
2026-01-12 17:00:00,91592.99,92268.74,91501.65,92067.84,424.70799,99.99999999996933,200.04103103652596,59.07636401511729,140.96466702140867,,,91048.50016000001,90785.23556724266,90647.84204891032,509.6767881481453,,,,91946.07666666666,2026-01-12,91348.68776739178
2026-01-12 18:00:00,92067.83,92261.79,90960.64,91453.98,259.17908,87.35230540360664,226.10916324106802,92.48292386030744,133.62623938076058,,,91129.59612800002,90846.03051567514,90679.45530189422,615.2065497283918,,,,91558.80333333333,2026-01-12,91391.95232437458
2026-01-12 19:00:00,91446.37,91885.59,91345.32,91627.23,108.748,87.82050313986188,257.7766837632371,125.54167584089338,132.2350079223437,,,91229.12290240002,90917.04865061377,90716.62293711407,605.2150097646048,1.2030750848345437,,,91619.38,2026-01-12,91410.03865165623
2026-01-12 20:00:00,91627.22,91833.65,91368.81,91804.36,63.28178,88.29748378185387,293.7798216793162,159.18930500857795,134.59051667073828,,,91344.17032192003,90997.71331873978,90759.27929252136,586.4983417959904,1.0869635832239222,,,91668.94,2026-01-12,91421.4898818791
2026-01-12 21:00:00,91804.35,91989.46,91352.78,91430.68,105.92247,81.08317743414803,288.8302594006964,185.11749588700164,103.71276351369474,,,91361.47225753602,91037.07392612708,90785.60873203032,593.189229556526,-0.17720788457720643,,,91590.97333333333,2026-01-12,91433.17240879202
2026-01-12 22:00:00,91423.72,91442.85,90877.22,90994.3,127.26932,73.52793682730676,246.84994411801745,197.46398553320483,49.38595858481261,,,91288.03780602882,91033.18538738825,90793.79270332324,589.5146656156566,-1.1660314828717537,,,91104.79,2026-01-12,91408.05539674465
2026-01-12 23:00:00,90995.4,91380.96,90976.83,91165.3,82.11591,74.52948362322013,224.78730457612255,202.9286493417884,21.85865523433415,,,91263.49024482306,91045.19580671658,90808.36161691841,564.7967102002364,-0.31565602721717856,,,91174.36333333334,2026-01-12,91397.06495724463
2026-01-13 00:00:00,91165.3,91240.88,90994.31,91209.0,74.14232,74.79196138901816,208.42612197689596,204.02814386880993,4.397978108086022,,,91252.59219585845,91060.08709701509,90824.07292605887,522.3664821735391,-0.4564472810102367,,,91148.06333333334,2026-01-13,91148.06333333334
