time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,atr,roc5,vol_ma,vol_ratio,tp_p,date_utc,vwap
2026-03-13 14:00:00,72799.01,72942.85,72701.05,72817.99,53.52047,,0.0,0.0,0.0,,,72817.99,72817.99,72817.99,241.8000000000029,,,,72820.63,2026-03-13,72820.63
2026-03-13 14:15:00,72817.99,73300.0,72734.97,73054.0,263.26721,99.99999999995762,18.827008547013975,3.765401709402795,15.06160683761118,,,72865.19200000001,72839.44545454545,72827.24529411766,284.8973333333357,,,,73029.65666666666,2026-03-13,72994.3421448313
2026-03-13 14:30:00,73053.99,73347.02,72786.14,73296.99,163.51575,99.99999999995772,52.746778678760165,13.56167710327427,39.185101575485895,,,72951.5516,72881.04041322313,72845.66665513266,321.6950222222249,,,,73143.38333333335,2026-03-13,73045.08211501807
2026-03-13 14:45:00,73297.0,73611.23,73257.91,73400.84,212.68425,99.99999999995596,87.00532475145883,28.250406632911183,58.75491811854765,,,73041.40928,72928.29492111194,72867.43815885295,325.91168592592726,,,,73423.32666666668,2026-03-13,73161.16882349168
2026-03-13 15:00:00,73401.83,73629.62,73294.87,73524.8,182.42685,99.99999999995448,122.7430993126618,47.14894516886131,75.5941541438005,,,73138.08742400001,72982.5226555563,72893.21705458421,327.0901278024703,,,,73483.09666666666,2026-03-13,73228.25507845447
2026-03-13 15:15:00,73524.78,73938.0,73359.01,73772.61,1516.55559,99.9999999999549,169.11231756643974,71.54161964837701,97.57069791806273,,,73264.99193920002,73054.34877777845,72927.70305244366,360.6767774288083,1.3109672486153425,,,73689.87333333334,2026-03-13,73520.93003247213
2026-03-13 15:30:00,73772.62,73972.0,72959.06,72978.31,921.685,78.39314002949044,140.15130830583803,85.26355737986921,54.88775092596882,,,73207.65555136002,73047.43616161676,72929.68763862234,447.6452071049675,-0.1036082897582642,,,73303.12333333334,2026-03-13,73460.34763622815
2026-03-13 15:45:00,72978.31,73018.01,72375.09,72410.62,699.09888,67.2150070731478,70.57808101268893,82.32646210643315,-11.748381093744229,,,73048.24844108801,72989.54378328795,72909.33204495089,473.6818461576383,-1.2092856746232141,,,72601.23999999999,2026-03-13,73310.67457222109
2026-03-13 16:00:00,72410.63,72727.27,72206.39,72666.36,961.87276,69.33624163512765,35.66574531563674,72.99431874827387,-37.32857343263713,,,72971.87075287041,72960.16343935269,72899.80372946263,479.9749333366205,-1.0006424994591288,,,72533.34000000001,2026-03-13,73160.37245178106
2026-03-13 16:15:00,72666.99,72850.0,72475.02,72487.23,973.9044,66.10972931548861,-6.383244137221482,57.1188061711748,-63.502050308396285,,,72874.94260229633,72917.16949032062,72883.6243675229,465.97560889173724,-1.4111837094422657,,,72604.08333333333,2026-03-13,73069.29577998492
2026-03-13 16:30:00,72487.22,72613.39,71897.42,72002.08,304.91491,58.20918613668599,-77.95629007165553,30.103786922608737,-108.06007699426426,,,72700.37008183707,72833.9795366551,72849.05400016907,499.3081943728391,-2.3999828662697427,,,72170.96333333333,2026-03-13,73025.49353814023
2026-03-13 16:45:00,71998.23,72265.74,71755.27,71849.62,202.21202,55.94647625689005,-145.30569882287818,-4.978110226488649,-140.32758859638955,,,72530.22006546965,72744.49230605007,72809.86050996637,500.7964351231274,-1.5466102188444792,,,71956.87666666666,2026-03-13,72992.02101323662
2026-03-13 17:00:00,71849.62,71961.14,71592.59,71741.49,135.15264,54.333312341389906,-205.04217919694202,-44.99092402057932,-160.0512551763627,,,72372.47405237574,72653.31027822735,72767.96362722259,483.1635771067108,-0.9240771588476802,,,71765.07333333332,2026-03-13,72966.86094949422
2026-03-13 17:15:00,71750.95,71776.23,71167.37,71408.54,189.45565,49.5916380970232,-276.06771590941935,-91.20628239834733,-184.86143351107202,,,72179.6872419006,72540.14934384305,72714.65289674328,499.9231001591495,-1.7309522590645892,,,71450.71333333332,2026-03-13,72924.49642927965
2026-03-13 17:30:00,71404.47,71895.69,71399.21,71850.99,134.6605,55.18827415723782,-293.27327640027215,-131.6196811987323,-161.65359520153984,,,72113.94779352048,72477.49849440277,72680.78376353768,499.464020137929,-0.877727014813493,,,71715.29666666668,2026-03-13,72900.9486105595
2026-03-13 17:45:00,71850.99,72117.64,71768.2,71905.6,126.64295,55.83997229418353,-299.05491750963847,-165.10672846091353,-133.94818904872494,,,72072.27823481639,72425.50772218432,72650.38440026168,479.46081745287216,-0.1339961290007121,,,71930.48,2026-03-13,72883.49468896376
2026-03-13 18:00:00,71905.59,72152.19,71893.17,72129.89,304.49044,58.50887324177272,-282.2845802875381,-188.54229882623844,-93.74228146129968,13.729339484100501,,72083.80058785311,72398.63338380393,72629.97285515339,450.0687084591565,0.39007861141089417,,,72058.41666666667,2026-03-13,72849.29562704352
2026-03-13 18:15:00,72129.9,72256.56,71599.29,71668.8,256.88622,51.60412268643845,-302.71061716153054,-211.37596249329687,-91.33465466823367,11.359262155995212,,72000.8004702825,72332.28489436721,72592.27980201013,477.6955473312695,-0.10132212196875522,,,71841.54999999999,2026-03-13,72815.24620091732
2026-03-13 18:30:00,71668.02,71700.6,71065.32,71215.6,131.70344,45.87379087104326,-351.41693531451165,-239.38415705753985,-112.0327782569718,7.227451505757181,10.7720177152843,71843.76037622601,72230.76808578838,72538.29235879405,498.7068076871001,-0.27019177258068544,,,71327.17333333334,2026-03-13,72789.90771534845
2026-03-13 18:45:00,71208.99,71287.62,70919.85,71047.01,184.43273,43.919973210549095,-399.0211796188232,-271.31156156979654,-127.70961804902669,1.3307875343424025,6.639167065364933,71684.41030098082,72123.15371435307,72479.81069766487,481.248566662152,-1.1189546588015147,395.954133,0.46579316801815884,71084.82666666666,2026-03-13,72750.19696017879
2026-03-13 19:00:00,71048.02,71263.78,70939.44,71229.01,99.17647,46.56580907507488,-417.25218379319995,-300.4996860144772,-116.75249777872273,3.470003044659835,4.00941402825314,71593.33024078465,72041.86792213915,72430.7596899133,460.3274244405312,-0.9409420128613224,398.23693299999996,0.24903885546942756,71144.07666666666,2026-03-13,72730.3311341281
2026-03-13 19:15:00,71229.01,71269.99,70851.08,71199.99,121.71407,46.19158796499574,-429.0957091857563,-326.21889064873307,-102.87681853702321,6.449216615656177,3.750002398219472,71514.66219262773,71965.33356558104,72382.49421187749,454.8051011817942,-1.2892020215197808,391.159276,0.3111624278596142,71107.02,2026-03-13,72706.05835089447
