time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,atr,roc5,vol_ma,vol_ratio,tp_p,date_utc,vwap
2026-02-23 01:00:00,67617.48,67660.37,64269.83,64927.01,2197.26954,29.64258278975285,-204.22310500130698,-3.450839661324629,-200.77226533998234,6.5138502322479015,11.057548846654678,67227.71099918989,67516.80545021116,67915.04686430382,982.2794033556747,-4.513977588502917,682.927502,3.217427228461035,65619.07,2026-02-23,65619.07
2026-02-23 05:00:00,64927.01,66000.0,64670.55,65941.01,1110.72946,39.12614609215656,-302.5222852302977,-63.265128775119244,-239.25715645517846,17.48301405606415,10.273977499540957,66970.37079935192,67373.55131837378,67837.63365393896,1028.5688162415845,-3.3112387599570456,712.5555565000001,1.558796994659102,65537.18666666666,2026-02-23,65591.57596792311
2026-02-23 09:00:00,65938.86,66595.69,65560.0,66209.01,838.13943,41.375323142002685,-354.7108476862777,-121.55427255735094,-233.15657512892676,24.539838360623293,16.178900882978425,66818.09863948154,67267.68392579435,67773.76605966684,1029.5183074093736,-2.156085912999648,727.6204975,1.151890900379541,66121.56666666667,2026-02-23,65698.71327403332
2026-02-23 13:00:00,66209.01,66514.2,65511.98,65649.01,1258.2096,38.19928306410304,-436.22939835480065,-184.4892977168409,-251.74010063795976,34.436946030780454,25.48659948248927,66584.28091158523,67120.53175072213,67690.44229262108,1025.878533088123,-2.600032313835301,757.8543675,1.6602260987825392,65891.73,2026-02-23,65743.65033142189
2026-02-23 17:00:00,65649.0,65725.0,64078.24,64289.55,1509.99691,31.814663803460533,-603.5728850796586,-268.30601518940443,-335.26686989025416,25.980119787072045,28.318968059491905,66125.33472926819,66863.16977338375,67557.07396742026,1108.6627286763737,-4.920505502862242,792.089156,1.9063471562029684,64697.59666666666,2026-02-23,65515.2067384017
2026-02-23 21:00:00,64289.54,65008.0,63874.01,64636.01,979.72845,34.80529900102373,-700.166296216441,-354.67807139481175,-345.4882248216292,18.518750287103128,26.31193870165185,65827.46978341455,66660.70070307613,67442.52243928614,1112.0396981861902,-0.4481955968710094,725.044694,1.351266284833835,64506.006666666675,2026-02-23,65389.95555651209
2026-02-24 01:00:00,64636.01,64992.54,63323.53,63568.05,1261.55278,30.381741407087418,-853.0591819080437,-454.3542934974581,-398.70488841058557,9.624907278656709,18.041259117610604,65375.58582673164,66379.55063916012,67290.58234362786,1186.3024050946985,-3.5986103336906607,716.20875,1.7614316775658267,63961.37333333333,2026-02-24,63961.37333333333
2026-02-24 05:00:00,63568.24,63605.1,62679.0,63182.01,1147.34908,28.949458637276663,-993.9207968298724,-562.267594163941,-431.6532026659314,7.11256969854887,11.752075754769544,64936.87066138532,66088.8651265092,67129.46185956402,1151.6087510820719,-4.571885306848709,750.730906,1.5283093726793326,63155.37,2026-02-24,63577.477584680084
2026-02-24 09:00:00,63182.02,63441.11,62915.43,63221.0,859.75852,29.311925133954333,-1089.8454148246892,-667.7831582960907,-422.0622565285985,1.4817385424656244,6.073071839890377,64593.69652910826,65828.15011500836,66976.18884546348,1068.151584271129,-3.6984716144234238,778.343889,1.1045998204013514,63192.513333333336,2026-02-24,63476.220110206465
2026-02-24 13:00:00,63219.02,64035.76,62500.0,63978.01,1734.76909,36.125301884241864,-1092.1918771873025,-752.6649020743331,-339.52697511296935,9.950945398909106,6.181751213307844,64470.55922328661,65659.95555909851,66858.61320446491,1130.4993730349788,-0.4845888639755619,856.802397,2.024701490184787,63504.590000000004,2026-02-24,63486.0564051309
2026-02-24 17:00:00,63978.0,64741.52,63692.31,64439.0,1246.72191,39.922824161889444,-1044.809511492058,-811.093823957878,-233.7156875341799,28.878502860374127,13.437062267249596,64464.2473786293,65548.95959918047,66763.72641213295,1119.660789963648,-0.30479913596152053,896.636543,1.3904428943176153,64290.94333333333,2026-02-24,63646.60774340306
2026-02-24 21:00:00,64438.99,64594.02,63831.2,64061.21,679.5992,37.93248799129337,-1025.9170083235076,-854.0584608310039,-171.8585474925037,44.03679030098396,27.62207952008904,64383.63990290344,65413.7096356186,66657.74537636303,1072.082017968495,0.7757985340119702,906.0379129999999,0.750078104071485,64162.14333333333,2026-02-24,63697.166211625474
2026-02-25 01:00:00,64063.44,66309.77,63912.91,65390.29,1384.49055,47.793378123646235,-893.4003519000253,-861.9268390448083,-31.473512855216995,67.3659338900564,46.76040901713814,64584.96992232275,65411.580577835084,66608.04124395664,1248.7190822393623,3.495108813410651,955.8890894999998,1.4483799064220362,65204.323333333334,2026-02-25,65204.323333333334
2026-02-25 05:00:00,65390.29,65654.67,64754.1,65026.27,922.5635,45.653991186871885,-808.434192572211,-851.2283097502889,42.79411717807784,77.98731140748383,63.1300118661747,64673.2299378582,65376.55234348644,66546.0109990956,1202.2992046074473,2.8554910551873536,985.3226815,0.9363059608000166,65145.01333333333,2026-02-25,65180.60596911077
2026-02-25 09:00:00,65026.27,65689.94,64950.01,65425.72,681.26916,48.38438076042036,-700.7873817874934,-821.1401241577298,120.35274237023646,95.68388341928092,80.34570957227369,64823.727950286564,65381.02213044221,66502.0780187389,1140.6499773264543,2.262824367309954,1003.493715,0.6788972863670921,65355.223333333335,2026-02-25,65220.41472361472
2026-02-25 13:00:00,65425.7,67579.59,65320.3,67404.95,1668.9377,59.29646308198037,-450.5752379329497,-747.0271469127739,296.4519089798242,96.21560164527774,89.9622654906808,65339.97236022925,65565.01557312928,66537.48476310208,1289.801980349593,4.6027250578066035,1076.074018,1.5509506521695842,66768.28000000001,2026-02-25,65775.09498830282
2026-02-25 17:00:00,67413.6,69567.4,67406.81,69048.6,2043.17147,65.76861527950803,-118.28794302773895,-621.2793061357669,502.99136310802794,99.99999999962809,97.2998283547289,66081.69788818341,65881.70506648117,66635.95987043141,1406.1550496363134,7.785350916724812,1167.8512729999998,1.74951341599456,68674.27,2026-02-25,66659.14415625168
2026-02-25 21:00:00,69048.6,70023.8,67592.7,67994.1,1375.62738,59.258493635931586,59.27945831428224,-485.1675532457571,544.4470115600393,94.10621875713737,96.77394013401438,66464.17831054673,66073.74096952833,66689.2202676694,1542.8143763514724,3.9819520604664773,1188.226903,1.157714386475126,68536.86666666667,2026-02-25,66978.98409975518
2026-02-26 01:00:00,67994.09,68710.21,67743.0,68221.0,749.27967,60.17204096535475,215.82395271825953,-344.9692520529538,560.7932047712134,89.03949550353492,94.38190475343345,66815.54264843739,66268.94633593484,66749.29006109413,1466.0671261712769,4.912983629539267,1202.406818,0.6231498847006186,68224.73666666668,2026-02-26,68224.73666666668
2026-02-26 05:00:00,68221.0,68860.8,67829.16,67832.5,584.39032,57.782938352907756,305.02178790407197,-214.9710440615486,519.9928319656206,81.80985595821642,88.31852340629621,67018.93411874992,66411.08757812258,66791.7688822277,1408.14350934844,3.678645034399314,1211.677686,0.4822984913827585,68174.15333333334,2026-02-26,68202.57195532505
2026-02-26 09:00:00,67832.51,68744.68,67804.01,68048.21,873.3132,58.761981405295316,388.63773526727164,-94.24928819578456,482.8870234630562,81.3603506137934,84.06990069184822,67224.78929499995,66559.91688920234,66841.04108292465,1345.813708101981,0.9543216039771698,1145.479869,0.7623994306965195,68198.96666666667,2026-02-26,68201.14532634598
2026-02-26 13:00:00,68048.21,68305.83,66768.87,67387.52,1870.55046,54.58645873569428,397.0152696940786,4.003623382188081,393.0116463118905,76.20292707923153,79.79104455041376,67257.33543599996,66635.15353563848,66862.47162869232,1371.299880355051,-2.4056678918906416,1183.4709189999999,1.5805630962021484,67487.40666666668,2026-02-26,67873.72088481308
2026-02-26 17:00:00,67389.08,67900.46,66506.03,67591.97,1689.38905,55.63699118748783,415.3638762142946,86.2756739486094,329.0882022656852,72.03975103191856,76.53434290831449,67324.26234879997,66722.13685058044,66891.07940795929,1374.383896307712,-0.5914189613510652,1226.0334,1.3779306909582252,67332.81999999999,2026-02-26,67715.26687398707
2026-02-26 21:00:00,67588.96,67830.0,67150.0,67485.22,478.52475,54.92259260212649,416.490404100914,152.31861997907032,264.1717841218437,65.39509265436236,71.2125902551708,67356.45387903997,66791.50804598222,66914.37903901971,1281.7993768000172,-1.0785242080884168,1187.0491575,0.40312125827018214,67488.40666666666,2026-02-26,67697.88489697709
2026-02-27 01:00:00,67486.24,67712.35,66890.98,67604.62,743.36292,55.60917286420539,422.15146835280757,206.28518965381778,215.8662786989898,63.453463758186956,66.96276914815593,67406.08710323198,66865.42731452928,66941.44731199933,1220.4087932266827,-0.3359451590314446,1148.717458,0.6471242469790471,67402.65000000001,2026-02-27,67402.65000000001
2026-02-27 05:00:00,67604.62,68222.5,67458.0,67685.65,689.197,56.09787487158761,428.2398637826118,250.6761244795766,177.5637393030352,58.82022725495698,62.55626122250208,67461.99968258559,66939.99301320844,66970.63173113661,1159.6209541297917,-0.532798731957846,1134.1908855,0.607655209375194,67788.71666666666,2026-02-27,67588.3846312374
2026-02-27 09:00:00,67685.65,68150.0,65966.67,66128.71,1279.1324,45.68959591116649,303.9294059138483,261.32678076643094,42.60262514741737,38.533841934876975,53.602510982673614,67195.34174606847,66866.24001200768,66937.61519266067,1296.115493579153,-1.8680165110691083,1135.0698665,1.1269195295828842,66748.46,2026-02-27,67192.1837785633
2026-02-27 13:00:00,66125.92,66357.76,65657.61,66103.39,1454.4936,45.54161100824528,201.05176050768932,249.27177671468263,-48.22001620699331,17.366284285993196,38.240117825275696,66976.95139685478,66796.89001091607,66904.900479223,1216.6534277685985,-2.202303025048688,1150.4270925,1.2643074989125167,66039.58666666667,2026-02-27,66789.79052131949
2026-02-27 17:00:00,66103.38,66125.92,65117.0,65385.9,1053.1462,41.445134379455865,60.922759001347,211.6019731720155,-150.6792141706685,0.059003048611860696,18.65304308982732,66658.74111748382,66668.61819174189,66845.33183297896,1188.955637399452,-3.110784850371681,1160.0964765,0.9078091532328768,65542.93999999999,2026-02-27,66538.20356377296
2026-02-27 21:00:00,65388.54,65949.29,64919.55,65867.01,866.60023,45.01660327919258,-11.180051398216165,167.04556825796917,-178.22561965618533,4.894404868006031,7.439897400870339,66500.39489398706,66595.74471976535,66806.96627090136,1167.7268857461904,-2.5702533347573002,1116.6880335,0.7760450582458241,65578.61666666665,2026-02-27,66401.56415046478
2026-02-28 01:00:00,65867.01,66012.51,65711.75,65789.99,479.47181,44.54815951315425,-73.68749485773151,118.89895563482904,-192.58645049256054,10.417696750105334,5.123701555574385,66358.31391518966,66522.49429069577,66767.08484851308,1052.131300980031,-2.8006822716484057,1078.3255285,0.4446447731483485,65838.08333333333,2026-02-28,65838.08333333333
2026-02-28 05:00:00,65789.99,65816.0,63024.75,63823.0,1660.90507,34.63551179816096,-278.73170275498705,39.372823956865815,-318.1045267118529,10.417696750105334,8.57659945607221,65851.25113215174,66277.08571881434,66651.63054072826,1284.0137941826936,-3.4867004059205238,1127.3908219999998,1.4732291922098448,64221.25,2026-02-28,64583.44135613242
2026-02-28 09:00:00,63822.01,64312.52,63366.66,63854.47,1183.5228,34.88515468352654,-433.69201717300166,-55.24014426910769,-378.45187290389396,5.86820059222778,8.901198030812793,65451.89490572139,66056.84792619485,66541.93797050363,1238.9266216250003,-3.402125064992882,1117.3424344999999,1.0592301549251633,63844.549999999996,2026-02-28,64320.3483476498
2026-02-28 13:00:00,63855.82,65372.29,63834.46,64845.01,1233.39357,42.348718526053176,-471.1398758518044,-138.42009058564702,-332.7197852661574,11.001539999964876,9.09581244743264,65330.517924577114,65946.68084199532,66475.39177558191,1278.780405408334,-0.8272272768287955,1132.883938,1.0887201491949223,64683.920000000006,2026-02-28,64418.745995912395
