time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,tp,date,vwap
2026-04-08 04:48:00,71329.8,71403.78,71329.8,71369.28,6.32644,42.952220230902014,-74.61040579521796,-62.671008790545166,-11.939397004672792,23.388163249603917,18.99438195385381,71375.90923202985,71449.24487708684,71495.5269447766,71367.62000000001,2026-04-08,71462.06413631457
2026-04-08 04:51:00,71369.27,71373.13,71305.32,71334.36,6.28496,41.05681150287007,-74.10726531868568,-64.95826009617328,-9.1490052225124,27.572849247366793,22.531988804623506,71367.59938562388,71438.80079735167,71489.20667243242,71337.60333333333,2026-04-08,71461.70325556002
2026-04-08 04:54:00,71334.35,71369.69,71308.31,71325.59,6.78165,40.572572413537046,-73.56814083913923,-66.68023624476648,-6.887904594372756,31.14982594291663,27.37027947996246,71359.1975084991,71428.50890668333,71482.79033233704,71334.53,2026-04-08,71461.30660953108
2026-04-08 04:57:00,71325.59,71369.64,71310.92,71369.64,4.31559,44.13653779031583,-68.79340637978748,-67.10287027177068,-1.6905361080168007,51.38713139685698,36.70326886238015,71361.28600679929,71423.15718789393,71478.35306440227,71350.06666666667,2026-04-08,71461.08626018783
2026-04-08 05:00:00,71364.0,71449.5,71359.99,71420.0,8.19429,47.977683021056436,-60.2512251779699,-65.73254125301054,5.481316075040638,75.8858655204883,52.80760762008731,71373.02880543943,71422.87017081266,71476.06470893552,71409.83,2026-04-08,71460.89419941047
2026-04-08 05:03:00,71420.0,71446.56,71396.3,71396.31,3.59213,46.36270840386236,-54.76180998934433,-63.538395000277305,8.776585010932976,94.40781765451923,73.89360485728818,71377.68504435154,71420.45560982969,71472.93707329099,71413.05666666666,2026-04-08,71460.81575021987
2026-04-08 05:06:00,71397.09,71404.03,71344.32,71404.03,2.75194,46.98893268277483,-49.221079457041924,-60.67493189163024,11.453852434588313,93.13295062232658,87.80887793244472,71382.95403548123,71418.96237257244,71470.23483512273,71384.12666666666,2026-04-08,71460.71952367784
2026-04-08 05:09:00,71404.03,71405.81,71340.93,71353.18,16.66064,43.39506758838673,-48.37553753622342,-58.21505302054887,9.839515484325453,81.04678676495554,89.5291850139338,71376.99922838499,71412.98215688403,71465.64444943164,71366.64,2026-04-08,71460.01023585012
2026-04-08 05:12:00,71353.19,71353.19,71285.88,71292.08,6.47367,39.48705567806861,-52.03586181438004,-56.979214779315114,4.943352964935073,62.912979402920115,79.03090559673409,71360.01538270799,71401.99105171274,71458.83800043433,71310.38333333335,2026-04-08,71459.57319143522
2026-04-08 05:15:00,71292.08,71343.35,71292.02,71338.18,5.58097,43.6131375189376,-50.633143094251864,-55.71000044230247,5.076857348050609,50.41207215356976,64.79061277381514,71355.6483061664,71396.19004701158,71454.10631414279,71324.51666666666,2026-04-08,71459.23395822446
2026-04-08 05:18:00,71338.17,71341.77,71289.9,71304.15,8.40591,41.370661900264324,-51.6717749449308,-54.902355342828145,3.2305803978973415,39.62688569077698,50.9839790824223,71345.34864493312,71387.82277001052,71448.22567437249,71311.93999999999,2026-04-08,71458.67881779616
2026-04-08 05:21:00,71304.14,71320.8,71290.36,71298.99,2.12219,41.026197691708695,-52.308289643377066,-54.38354220293793,2.075252559560866,37.95624495251455,42.665067598953776,71336.0769159465,71379.74706364592,71442.37329498533,71303.38333333335,2026-04-08,71458.53119166582
2026-04-08 05:24:00,71298.99,71339.68,71275.65,71339.68,2.41577,44.92079005325147,-48.964951704634586,-53.29982410327727,4.3348723986426805,41.06382801322744,39.54898621883967,71336.7975327572,71376.10460331447,71438.34610694669,71318.33666666666,2026-04-08,71458.37964824846
2026-04-08 05:27:00,71339.68,71494.06,71321.25,71480.84,9.09206,55.820849813992695,-34.5268954653875,-49.54523837569931,15.018342910311816,63.93517833345093,47.65175043306433,71365.60602620577,71385.62600301315,71440.01253412524,71432.05,2026-04-08,71458.2729654168
2026-04-08 05:30:00,71480.84,71483.69,71395.53,71406.19,4.32494,50.166790737355356,-28.77654490225541,-45.39149968101054,16.614954778755127,76.46038075269138,60.4864623664566,71373.72282096463,71387.49545728469,71438.686160238,71428.47,2026-04-08,71458.21563428635
2026-04-08 05:33:00,71406.18,71440.8,71396.76,71416.13,2.81564,50.88023724153528,-23.15041218297847,-40.94328218140412,17.79286999842565,78.3788311089578,72.92479673170006,71382.20425677171,71390.09859753154,71437.80160493455,71417.89666666667,2026-04-08,71458.1652037116
2026-04-08 05:36:00,71416.13,71421.0,71375.38,71380.87,1.24193,48.241800575977784,-21.2914146145049,-37.01290866802428,15.721494053519379,62.91182004608955,72.5836773025796,71381.93740541738,71389.25963411959,71435.56899297633,71392.41666666667,2026-04-08,71458.12895011772
2026-04-08 05:39:00,71380.87,71390.27,71355.82,71386.52,1.90996,48.700849048233955,-19.141585583784035,-33.43864405117623,14.297058467392198,59.92018671437378,67.07027928980705,71382.8539243339,71389.01057647236,71433.64550305568,71377.53666666668,2026-04-08,71458.06066635202
2026-04-08 05:42:00,71386.51,71415.52,71372.55,71372.56,1.72484,47.57803574671007,-18.35272710575373,-30.421460662091732,12.068733556338003,53.18119011357334,58.6710656246789,71380.79513946713,71387.51506952032,71431.24999313193,71386.87666666666,2026-04-08,71458.00624131194
2026-04-08 05:45:00,71372.55,71372.55,71325.01,71326.96,4.48479,44.00880443414385,-21.16313454200281,-28.56979543807395,7.406660896071141,44.542666190753124,52.548014339566755,71370.0281115737,71382.01006320029,71427.1601894797,71341.50666666667,2026-04-08,71457.7751032324
2026-04-08 05:48:00,71326.95,71326.96,71295.61,71317.69,4.19484,43.297701286811986,-23.86333256706712,-27.628502863872583,3.765170296805465,33.51614510931548,43.74666713788066,71359.56048925896,71376.16278472754,71422.86724087266,71313.42,2026-04-08,71457.50771185766
2026-04-08 05:51:00,71317.97,71332.63,71301.66,71324.09,1.80615,43.97082085099864,-25.196384209863027,-27.142079133070673,1.9456949232076468,26.154689741237547,34.73783368043539,71352.46639140717,71371.42889520685,71418.99362358353,71319.46,2026-04-08,71457.39770072154
