time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,tp,date,vwap
2025-10-14 14:00:00,111404.99,112979.35,109961.01,112965.0,1531.29033,,0.0,0.0,0.0,,,112965.0,112965.0,112965.0,111968.45333333332,2025-10-14,111968.45333333331
2025-10-14 18:00:00,112964.99,113604.55,111765.0,112669.12,1694.40587,0.0,-23.602962962948368,-4.720592592589674,-18.882370370358693,,,112905.824,112938.10181818182,112953.3968627451,112679.55666666666,2025-10-14,112341.98437515198
2025-10-14 22:00:00,112669.12,113650.0,112284.36,113100.12,504.56714,10.076120296248519,-7.444566846039379,-5.265387443279615,-2.1791794027597637,,,112944.6832,112952.83074380165,112959.15071126491,113011.49333333333,2025-10-14,112432.54426045861
2025-10-15 02:00:00,113090.14,113682.16,111890.97,112087.81,581.18022,8.029629519225907,-75.45409049408045,-19.30312805343978,-56.15096244064067,,,112773.30856,112874.19249436512,112924.98048729374,112553.64666666667,2025-10-15,112553.64666666667
2025-10-15 06:00:00,112093.6,112766.65,111815.94,112645.66,605.87374,17.922639015365164,-83.37717494205572,-32.11793743116297,-51.259237510892746,,,112747.778848,112853.4168130592,112914.02674269398,112409.41666666667,2025-10-15,112480.03150470706
2025-10-15 10:00:00,112645.66,113600.0,111779.59,111999.63,826.36033,15.80266406263057,-140.16970919680898,-53.72829178429218,-86.4414174125168,,,112598.14907840002,112775.79983005382,112878.16804690208,112459.73999999999,2025-10-15,112471.70331581458
2025-10-15 14:00:00,111999.62,112323.97,110456.08,110873.72,1523.79889,12.93174159624921,-272.88409120045253,-97.55945166752426,-175.32463953292827,,,112253.26326272002,112602.8834818671,112799.56224114122,111217.92333333334,2025-10-15,111931.58643611634
2025-10-15 18:00:00,110873.72,111628.13,110226.59,111313.19,937.09614,19.109077069385478,-338.6953695086995,-145.78663523575932,-192.9087342729402,,,112065.24861017603,112485.63861987917,112741.27313364549,111055.97000000002,2025-10-15,111748.19795675097
2025-10-15 22:00:00,111327.78,111624.24,110560.96,110817.07,665.62602,17.591707050833605,-425.9736602686171,-201.8240402423309,-224.1496200262862,,,111815.61288814084,112333.95056352652,112665.81418722802,111000.75666666667,2025-10-15,111651.40367079359
2025-10-16 02:00:00,110817.07,111922.48,110416.88,111396.24,535.72896,25.071707577514843,-443.29809137377015,-250.1188504686188,-193.17924090515135,,,111731.73831051268,112248.70414866047,112616.02696419947,111245.2,2025-10-16,111245.2
2025-10-16 06:00:00,111398.49,111819.97,110599.37,110616.01,665.86969,22.15434210627987,-514.0601033065905,-302.90710103621313,-211.15300227037733,,,111508.59264841015,112100.27740787316,112537.59492638771,111011.78333333333,2025-10-16,111115.8514163659
2025-10-16 10:00:00,110615.45,111770.51,109659.88,111455.01,1166.86356,31.398447121410186,-496.7134163216979,-341.6683640933101,-155.04505222838776,,,111497.87611872813,112041.61673443014,112495.14061554898,110961.8,2025-10-16,111039.95534195747
2025-10-16 14:00:00,111455.02,112030.91,108397.21,108610.01,2256.05207,21.901113923882846,-704.4137223441066,-414.2174357434694,-290.1962866006372,,,110920.30289498251,111729.65248584557,112342.78255219413,109679.37666666666,2025-10-16,110376.20210195502
2025-10-16 18:00:00,108603.14,109321.0,107620.56,108254.83,2392.63355,21.045261761016874,-887.4478228192893,-508.86351315863345,-378.58430966065583,,,110387.20831598602,111413.75953258688,112182.47068740221,108398.79666666668,2025-10-16,109701.96711346065
2025-10-16 22:00:00,108254.84,108560.28,107400.0,108215.8,978.24626,20.94838539593185,-1023.8507468631433,-611.8609598995355,-411.9897869636078,,,109952.92665278882,111123.03593871534,112026.91497417075,108058.69333333334,2025-10-16,109500.91055371256
2025-10-17 02:00:00,108215.81,109272.29,107958.94,109209.8,664.80165,29.80997108121572,-1039.7578725742933,-697.4403424344871,-342.3175301398062,,,109804.30132223107,110949.10539883212,111916.43987714445,108813.67666666665,2025-10-17,108813.67666666665
2025-10-17 06:00:00,109209.8,109272.72,105549.0,105639.6,1682.78454,20.79375279378732,-1325.1739069910109,-822.9870553457919,-502.186851645219,71.51360226682904,,108971.36105778486,110466.42308984739,111670.28929372704,106820.44,2025-10-17,107384.89511158867
2025-10-17 10:00:00,105639.6,106615.78,103529.01,105693.16,3091.06995,21.178909980145377,-1529.4161686338339,-964.2728780034004,-565.1432906304335,64.1608555763555,,108315.7208462279,110032.49008167944,111435.89206652206,105279.31666666665,2025-10-17,106188.18583434685
2025-10-17 14:00:00,105693.15,106870.99,104550.43,106805.23,1737.70236,28.908757280072663,-1583.2936537541827,-1088.0770331535568,-495.2166206006259,61.93264580047543,65.86903454788666,108013.62267698233,109739.10280152675,111254.29747567806,106075.54999999999,2025-10-17,106160.91189657393
2025-10-17 18:00:00,106805.23,107590.66,106100.0,106484.4,1095.77067,28.053984735361524,-1633.0554024524172,-1197.072707013329,-435.9826954390883,71.02228233222068,65.70526123635054,107707.77814158588,109443.22072866067,111067.2426727103,106725.02,2025-10-17,106235.63668649687
2025-10-17 22:00:00,106488.59,107489.44,106377.47,106474.21,480.14791,28.0256407713115,-1654.245087017087,-1288.5071830140805,-365.7379040030064,81.32616329852199,71.4270304770727,107461.0645132687,109173.31066241878,110887.12374436873,106780.37333333334,2025-10-17,106265.5208138032
2025-10-18 02:00:00,106474.22,107350.82,106370.03,107127.9,566.6692,32.72159706665333,-1599.8486850433546,-1350.7754834199354,-249.0732016234192,85.82017882628678,79.38954148567649,107394.43161061498,108987.36423856251,110739.70320537387,106949.58333333333,2025-10-18,106949.58333333333
2025-10-18 06:00:00,107127.98,107548.39,106493.25,106742.9,466.95815,31.421296040441177,-1569.7107782543317,-1394.5625423868148,-175.14823586751686,88.22330460269545,85.12321557583475,107264.125288492,108783.32203505682,110582.96582477097,106928.18000000001,2025-10-18,106939.91402559186
2025-10-18 10:00:00,106739.4,107275.96,106660.7,107256.65,335.33006,35.12601911334903,-1487.227110220134,-1413.0954559534787,-74.13165426665523,96.36620276411753,90.1365620643666,107262.6302307936,108644.53366823346,110452.52206693681,107064.43666666666,2025-10-18,106970.41620513225
2025-10-18 14:00:00,107256.65,107354.6,106786.0,106996.01,305.57737,34.11900231410519,-1426.4464915583521,-1415.7656630744536,-10.680828483898495,94.02412888040885,92.87121208240728,107209.30618463489,108494.66788021223,110316.97257411576,107045.53666666667,2025-10-18,106984.12455765084
2025-10-18 18:00:00,106996.01,107136.95,106525.59,107119.63,259.43275,35.06979732986605,-1352.709123757144,-1403.1543552109918,50.44523145384778,97.52716804792595,95.97249989748411,107191.37094770792,108369.66443655657,110191.58659081711,106927.39,2025-10-18,106976.51388059289
2025-10-18 22:00:00,107119.63,107389.98,106893.36,107226.02,229.7417,35.92683450919691,-1271.0352415908856,-1376.7305324869706,105.695290896085,97.52716804793825,96.35948832542435,107198.30075816634,108265.69676050598,110075.28986176546,107169.78666666667,2025-10-18,106997.03550051329
2025-10-19 02:00:00,107226.01,107396.21,106780.07,107302.78,305.36257,36.57728845172953,-1186.4376958299545,-1338.6719651555675,152.234269325613,99.86924193165605,98.30785934250675,107219.19660653308,108178.15887318725,109966.56398483347,107159.68666666669,2025-10-19,107159.68666666669
2025-10-19 06:00:00,107302.79,107323.3,106590.31,106811.75,277.72588,34.186440291863335,-1145.8073942129267,-1300.0990509670394,154.29165675411264,94.95075498931426,97.44905498963618,107137.70728522647,108053.93988471567,109842.8457893498,106908.45333333332,2025-10-19,107040.02386321836
2025-10-19 10:00:00,106811.75,108288.5,106136.22,107829.91,1418.43533,42.56904882669742,-1019.6961619578506,-1244.0184731652016,224.32231120735105,94.95075498938145,96.59025063678392,107276.14782818119,108033.5735315597,109763.90713094392,107418.21,2025-10-19,107308.03595634838
