time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,tp,date,vwap
2026-04-05 13:07:00,67051.69,67053.37,67051.69,67053.37,0.04721,,0.0,0.0,0.0,,,67053.37,67053.37,67053.37,67052.81,2026-04-05,67052.81
2026-04-05 13:08:00,67053.37,67053.37,67053.36,67053.36,0.0703,0.0,-0.0007977208006195724,-0.0001595441601239145,-0.0006381766404956579,,,67053.368,67053.36909090908,67053.36960784314,67053.36333333333,2026-04-05,67053.14102998326
2026-04-05 13:09:00,67053.37,67053.37,67041.48,67050.0,0.45007,0.0,-0.2694478129269555,-0.05401719791349024,-0.21543061501346528,,,67052.69440000001,67053.06280991735,67053.2374663591,67048.28333333333,2026-04-05,67049.2890557572
2026-04-05 13:10:00,67046.52,67078.69,67045.07,67078.69,1.03395,89.85079300789236,1.8118029446777655,0.3191468306047609,1.4926561140730046,,,67057.89352000001,67055.39255447031,67054.23560493326,67067.48333333334,2026-04-05,67061.03530671712
2026-04-05 13:11:00,67078.69,67078.7,67078.69,67078.7,0.16315,89.85421486343729,3.4225629063876113,0.9398300457613311,2.48273286062628,,,67062.05481600002,67057.51141315482,67055.1949929751,67078.69666666667,2026-04-05,67062.66815282847
2026-04-05 13:12:00,67078.69,67078.69,67072.41,67072.41,0.27864,73.14833436113523,4.143784381725709,1.5806209129542068,2.563163468771502,,,67064.12585280002,67058.86583014074,67055.8700912898,67074.50333333334,2026-04-05,67064.28207267259
2026-04-05 13:13:00,67072.41,67072.41,67065.71,67065.71,0.21603,60.289992030017366,4.127148393672542,2.089926409097874,2.0372219845746677,,,67064.44268224003,67059.48802740067,67056.25597006276,67067.94333333334,2026-04-05,67064.63214775638
2026-04-05 13:14:00,67065.71,67073.09,67042.59,67042.59,0.38927,36.467597736964244,2.2227509854419623,2.1164913243666916,0.10625966107527063,,,67060.07214579203,67057.95184309152,67055.72004966815,67052.75666666667,2026-04-05,67062.88679790484
2026-04-05 13:15:00,67042.6,67053.27,67042.6,67049.0,0.43262,43.17196372546772,1.2167102697567316,1.9365351134446995,-0.719824843687968,,,67057.85771663363,67057.13803917411,67055.45651830861,67048.29,2026-04-05,67060.8373416114
2026-04-05 13:16:00,67049.0,67049.0,67043.99,67043.99,0.4732,39.65011075110546,0.014977968065068126,1.5522236843687733,-1.5372457163037052,,,67055.08417330691,67055.94276288556,67055.00685092395,67045.65999999999,2026-04-05,67058.81679321262
2026-04-05 13:17:00,67043.99,67064.74,67043.97,67064.73,0.54381,55.74498587428887,0.7277520568459295,1.3873293588642046,-0.6595773020182751,,,67057.01333864553,67056.74160262324,67055.38815088772,67057.81333333334,2026-04-05,67058.68364088738
2026-04-05 13:18:00,67064.73,67077.35,67064.73,67066.66,0.22911,56.89698467542178,1.431859937714762,1.3962354746343162,0.03562446308044587,,,67058.94267091643,67057.64327511203,67055.83018418624,67069.58,2026-04-05,67059.2605433952
2026-04-05 13:19:00,67066.65,67066.66,67058.02,67058.02,0.12467,50.552799235750655,1.277963149957941,1.3725810096990412,-0.09461785974110026,,,67058.75813673314,67057.67752282912,67055.9160593162,67060.90000000001,2026-04-05,67059.3064530263
2026-04-05 13:20:00,67058.02,67065.5,67058.02,67065.49,0.0732,55.20353732092833,1.738722496855189,1.445809307130271,0.2929131897249182,,,67060.10450938653,67058.38774802648,67056.29150797045,67063.00333333334,2026-04-05,67059.36625366373
2026-04-05 13:21:00,67065.5,67067.62,67065.5,67066.5,0.11498,55.808741607180245,2.160471586350468,1.5887417629743106,0.5717298233761574,,,67061.38360750923,67059.12522547862,67056.69184099122,67066.54,2026-04-05,67059.54401228967
